RucProveedor;CodFactura;ProductoFactura;UnidadFactura;CostoFactura;CodProducto;Producto;Marca;Categoria;UnidadMedidaCompra;FactorVenta;TipoResultado;ScoreFinal;Rank
20100052050;OB1559;52581(09-30)-BO-OB HDP JABON HIDRATANTE X 150GR;UNIDAD;0.0;32888;JABON BEL NATUR ANTIBACTERIAL 150 GR.;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3999423741715127;2
20100052050;OB1559;52581(09-30)-BO-OB HDP JABON HIDRATANTE X 150GR;UNIDAD;0.0;20056;SNACKS MANITOBA MANI CON AJONJOLI 150 GR.;MANITOBA;SNACKS Y PIQUEOS;UNIDAD;1.0;ALTERNATIVA;0.33502014360811;3
20100052050;249413;BELNATUR JAB GLICERINA ALOE VERA X90GR;UNIDAD;2.219;42113;JABON BEL NATUR GLICERINA ALOE VERA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.6935462987110967;1
20100052050;249413;BELNATUR JAB GLICERINA ALOE VERA X90GR;UNIDAD;2.219;51328;JABON BEL NATUR GLICERINA AVENA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.5278384572324067;2
20100052050;249413;BELNATUR JAB GLICERINA ALOE VERA X90GR;UNIDAD;2.219;42114;JABON BEL NATUR GLICERINA ROSA MOSQUETA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.5166793861535529;3
20100052050;249372;BO-MAMI & YO TOALLITAS X 25 UND;UNIDAD;0.0;47941;TOALLITA HUMEDA MAMI & YO x 25 UND.;_;BEBES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.3236774456282026;1
20100052050;249372;BO-MAMI & YO TOALLITAS X 25 UND;UNIDAD;0.0;47940;TOALLITA HUMEDA MAMI & YO x 80 UND.;;BEBES;UNIDAD;1.0;ALTERNATIVA;0.2566442040468364;2
20100052050;249372;BO-MAMI & YO TOALLITAS X 25 UND;UNIDAD;0.0;42115;HISOPOS MAMI & YO 100 UND;MOMMY&ME;BEBES;UNIDAD;1.0;ALTERNATIVA;0.25204871361105974;3
20100052050;254878;BLISTER  SONIC + CEPILLO + PASTA 50GR;UNIDAD;6.732;51343;CEPILLO SONIC + PASTA 50 GR;;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.9002587360777635;1
20100052050;254878;BLISTER  SONIC + CEPILLO + PASTA 50GR;UNIDAD;6.732;51342;CEPILLO STITCH + PASTA 50 GR;;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.6899593729848226;2
20100052050;254878;BLISTER  SONIC + CEPILLO + PASTA 50GR;UNIDAD;6.732;51344;CEPILLO STICH + CARTUCHERA + PASTA 50 GR;_;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.6326392415019737;3
20100052050;301031;GLICI JABON MIEL DE ABEJA X90GR;UNIDAD;1.7399;30750;GLICI JABON MIEL DE ABEJA 90 GR;GLICI;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.9994504158477784;1
20100052050;301031;GLICI JABON MIEL DE ABEJA X90GR;UNIDAD;1.7399;49522;JABON GLICI MIEL DE ABEJA TRIPACK 90 GR;GLICI;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.9231099226000137;2
20100052050;301031;GLICI JABON MIEL DE ABEJA X90GR;UNIDAD;1.7399;42130;JABON BEL NATUR GLICERINA MIEL DE ABEJA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.7595044000000002;3
20100052050;284831;NDEO ROLL ON FM SENSITIVE PROTECT 50ML;UNIDAD;14.5802;27717;DESODORANTE NIVEA SENSITIVE PROTEC 0% ALCOHOL ROLL ON 50 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.3623015275132921;1
20100052050;284831;NDEO ROLL ON FM SENSITIVE PROTECT 50ML;UNIDAD;14.5802;49277;DESODORANTE NIVEA DEO ROLL ON SILKY 50 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.33929356156002904;2
20100052050;284831;NDEO ROLL ON FM SENSITIVE PROTECT 50ML;UNIDAD;14.5802;32569;DESODORANTE NIVEA ROLL ON BLACK & WHITE CLEAR 50 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.33225938121394316;3
20100052050;249359;BO-HISOPOS MAMI Y YO X 300 UND;UNIDAD;0.0;42117;HISOPOS MAMI & YO 300 UND;MOMMY&ME;BEBES;UNIDAD;1.0;TENTATIVO;0.44709936993132426;1
20100052050;249359;BO-HISOPOS MAMI Y YO X 300 UND;UNIDAD;0.0;42116;HISOPOS MAMI & YO 200 UND;MOMMY&ME;BEBES;UNIDAD;1.0;ALTERNATIVA;0.3725760769531229;2
20100052050;249359;BO-HISOPOS MAMI Y YO X 300 UND;UNIDAD;0.0;42115;HISOPOS MAMI & YO 100 UND;MOMMY&ME;BEBES;UNIDAD;1.0;ALTERNATIVA;0.364945636442401;3
20100052050;230706;JAB PROTEX CHARCOAL 75G;UNIDAD;2.6484;47867;JABON PROTEX CARBON 75 GR.;PROTEX;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.5769862420034368;1
20100052050;230706;JAB PROTEX CHARCOAL 75G;UNIDAD;2.6484;9133;JABON PROTEX AVENA 75 GR.;PROTEX;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.5737335140345255;2
20100052050;230706;JAB PROTEX CHARCOAL 75G;UNIDAD;2.6484;20405;JABON PROTEX LIMPIEZA PROFUNDA 75 GR.;PROTEX;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.5194297882352942;3
20100052050;249423;BO-BEL NATUR JABÓN GLICERINA AVENA X 90 GR;UNIDAD;0.0;51328;JABON BEL NATUR GLICERINA AVENA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.6688685006201918;1
20100052050;249423;BO-BEL NATUR JABÓN GLICERINA AVENA X 90 GR;UNIDAD;0.0;42114;JABON BEL NATUR GLICERINA ROSA MOSQUETA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.5016280785043569;2
20100052050;249423;BO-BEL NATUR JABÓN GLICERINA AVENA X 90 GR;UNIDAD;0.0;42113;JABON BEL NATUR GLICERINA ALOE VERA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.4620730901257556;3
20100052050;275142;DUREX CLIMAX MUTUO X3;UNIDAD;9.8294;23487;CONDONES DUREX CLIMAX MUTUO 3 UNID;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.6783770051266685;1
20100052050;275142;DUREX CLIMAX MUTUO X3;UNIDAD;9.8294;21915;DUREX ANILLO PLAY VIBRADOR;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.4218491199111939;2
20100052050;275142;DUREX CLIMAX MUTUO X3;UNIDAD;9.8294;19246;CONDONES DUREX JEANS 3 UND.;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3539442543956107;3
20100052050;249400;BO-BELNATUR JAB GLICERINA NATURAL X90GR;UNIDAD;0.0;45647;JABON BEL NATUR GLICERINA NATURAL 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.49101976840034034;1
20100052050;249400;BO-BELNATUR JAB GLICERINA NATURAL X90GR;UNIDAD;0.0;46066;JABON BEL NATUR TRIPACK GLICERINA NATURAL 90 GR.;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.4744345076458726;2
20100052050;249400;BO-BELNATUR JAB GLICERINA NATURAL X90GR;UNIDAD;0.0;42112;JABON BEL NATUR GLICERINA BABY 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.41261214681964037;3
20100052050;254880;SET STITCH25 PASTA50G+CEPILLO CARTUCHERA;UNIDAD;10.132;51342;CEPILLO STITCH + PASTA 50 GR;;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.8655321558534876;1
20100052050;254880;SET STITCH25 PASTA50G+CEPILLO CARTUCHERA;UNIDAD;10.132;51344;CEPILLO STICH + CARTUCHERA + PASTA 50 GR;_;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.7900877741754513;2
20100052050;254880;SET STITCH25 PASTA50G+CEPILLO CARTUCHERA;UNIDAD;10.132;49713;SET PAW PATROL CARTUCHERA + PASTA DENTAL 50G + CEPILLO + TOALLA;PAW PATROL;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.7373811766823163;3
20100052050;301115;GLICI JABON MIEL ABEJA TRIPACK  X 90GR;UNIDAD;6.136;49522;JABON GLICI MIEL DE ABEJA TRIPACK 90 GR;GLICI;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.8941095036231885;1
20100052050;301115;GLICI JABON MIEL ABEJA TRIPACK  X 90GR;UNIDAD;6.136;30750;GLICI JABON MIEL DE ABEJA 90 GR;GLICI;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.8097740242424243;2
20100052050;301115;GLICI JABON MIEL ABEJA TRIPACK  X 90GR;UNIDAD;6.136;42130;JABON BEL NATUR GLICERINA MIEL DE ABEJA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.6097279519125683;3
20100052050;284838;NDEO ROLL ON FM SILVER PROTECT 50ML;UNIDAD;14.2886;26023;DESODORANTE NIVEA ROLL ON SILVER PROTECT 50 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.4248764419436541;1
20100052050;284838;NDEO ROLL ON FM SILVER PROTECT 50ML;UNIDAD;14.2886;19150;DESODORANTE NIVEA ROLL ON STRESS PROTECT 50 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.33174885192285714;2
20100052050;284838;NDEO ROLL ON FM SILVER PROTECT 50ML;UNIDAD;14.2886;9609;DESODORANTE NIVEA ROLL ON PEARL & BEAUTY 50 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.298459920146788;3
20100052050;249411;BELNATUR JAB GLICERIN MIEL DE ABEJA 90GR;UNIDAD;2.219;42130;JABON BEL NATUR GLICERINA MIEL DE ABEJA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.38152929456861356;1
20100052050;249411;BELNATUR JAB GLICERIN MIEL DE ABEJA 90GR;UNIDAD;2.219;30750;GLICI JABON MIEL DE ABEJA 90 GR;GLICI;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.35001516398566196;2
20100052050;249411;BELNATUR JAB GLICERIN MIEL DE ABEJA 90GR;UNIDAD;2.219;49522;JABON GLICI MIEL DE ABEJA TRIPACK 90 GR;GLICI;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3375958199547296;3
20100052050;284507;NIVEA CREME X30ML;UNIDAD;5.8983;21451;CREMA NIVEA 30 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.3914915440615131;1
20100052050;284507;NIVEA CREME X30ML;UNIDAD;5.8983;20829;CREMA NIVEA 60 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.20904287147117268;2
20100052050;284507;NIVEA CREME X30ML;UNIDAD;5.8983;52922;DESODORANTE NIVEA MEN DEEP DARKWOOD 50 ML / 54 GR;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.18054896287159208;3
20100052050;249414;BO-BELNATUR JAB GLICERIN ROSA MOSQUETA 90GR;UNIDAD;0.0;42114;JABON BEL NATUR GLICERINA ROSA MOSQUETA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.4539990300351971;1
20100052050;249414;BO-BELNATUR JAB GLICERIN ROSA MOSQUETA 90GR;UNIDAD;0.0;51328;JABON BEL NATUR GLICERINA AVENA 90 GR;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3504837448968298;2
20100052050;249414;BO-BELNATUR JAB GLICERIN ROSA MOSQUETA 90GR;UNIDAD;0.0;518;CREMA DENTAL COLGATE HERBAL BLANQUEADOR 90 GR.;COLGATE;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.33129032894766336;3
20100052050;284617;NDEO SPRAY EXTR ACLARANTE 100ML;UNIDAD;15.5913;50082;DESODORANTE NIVEA SPRAY SERUM EXTRA ACLARANTE  100 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.5670003172413793;1
20100052050;284617;NDEO SPRAY EXTR ACLARANTE 100ML;UNIDAD;15.5913;46430;GEL DUREX LUBRICANTE NATURALS H2O 100 ML;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.4200532215576172;2
20100052050;284617;NDEO SPRAY EXTR ACLARANTE 100ML;UNIDAD;15.5913;3555;CREMA DENTAL KOLYNOS SUPER BLANCO 100 ML.;KOLYNOS;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.4160441064801997;3
20100052050;286421;52251(08-30)-HDP JABON HIDRATANTE X 150GR;UNIDAD;6.0402;13225;JABON HENO DE PRAVIA HIDRATANTE 150 GR.;HENO DE PRAVIA;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.6454164357366772;1
20100052050;286421;52251(08-30)-HDP JABON HIDRATANTE X 150GR;UNIDAD;6.0402;32888;JABON BEL NATUR ANTIBACTERIAL 150 GR.;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.5171144150943396;2
20100052050;286421;52251(08-30)-HDP JABON HIDRATANTE X 150GR;UNIDAD;6.0402;23622;JABON HENO DE PRAVIA ANTIBACTERIAL 150 GR;HENO DE PRAVIA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.5107582820512822;3
20100052050;275205;DUREX PRESERVAT SENSITIVO DELGADO X3UND;UNIDAD;8.1774;36628;CONDONES DUREX SENSITIVO DELGADO 3 UND;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.6526263599127675;1
20100052050;275205;DUREX PRESERVAT SENSITIVO DELGADO X3UND;UNIDAD;8.1774;19506;CONDONES DUREX SENSITIVO ULTRA DELGADO 3 UND.;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.6182931561508179;2
20100052050;275205;DUREX PRESERVAT SENSITIVO DELGADO X3UND;UNIDAD;8.1774;19246;CONDONES DUREX JEANS 3 UND.;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.42113756941418934;3
20100052050;286435;53251(11-30)-HDP JABON ANTIBACTERIAL X 150GR;UNIDAD;6.0402;32888;JABON BEL NATUR ANTIBACTERIAL 150 GR.;BEL NATUR;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.721482329571578;1
20100052050;286435;53251(11-30)-HDP JABON ANTIBACTERIAL X 150GR;UNIDAD;6.0402;23622;JABON HENO DE PRAVIA ANTIBACTERIAL 150 GR;HENO DE PRAVIA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.6456740075757575;2
20100052050;286435;53251(11-30)-HDP JABON ANTIBACTERIAL X 150GR;UNIDAD;6.0402;18021;JABON HENO DE PRAVIA NATURAL 150 GR;HENO DE PRAVIA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.5088147222773917;3
20100052050;284915;NDEO SPRAY FM ACTIVE DRY SILVER 150ML;UNIDAD;15.9961;28233;DESODORANTE NIVEA SPRAY CLEAR INVISIBLE B & W SILKY MOOTH X150ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.3272751247226739;1
20100052050;284915;NDEO SPRAY FM ACTIVE DRY SILVER 150ML;UNIDAD;15.9961;48580;DESODORANTE NIVEA SPRAY B&W INVISIBLE FRESH MEN ANTIBACTERIAL 150 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3255801125041657;2
20100052050;284915;NDEO SPRAY FM ACTIVE DRY SILVER 150ML;UNIDAD;15.9961;52599;DESODORANTE NIVEA SPRAY BLACK&WHITE INVISIBLE 150 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3216712091834858;3
20100052050;282765;NP NIVEA DEO SPRAY B&W HOMBRE 150ML;UNIDAD;15.4611;52599;DESODORANTE NIVEA SPRAY BLACK&WHITE INVISIBLE 150 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.4169289829767289;1
20100052050;282765;NP NIVEA DEO SPRAY B&W HOMBRE 150ML;UNIDAD;15.4611;34164;DESODORANTE NIVEA SPRAY BLACK&WHIT PWR 150 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.41399317135872277;2
20100052050;282765;NP NIVEA DEO SPRAY B&W HOMBRE 150ML;UNIDAD;15.4611;48580;DESODORANTE NIVEA SPRAY B&W INVISIBLE FRESH MEN ANTIBACTERIAL 150 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.41248510956834367;3
20100052050;284635;NDEO SPRAY FW ACLARADO NATURAL 150ML;UNIDAD;15.9961;26847;DESODORANTE NIVEA SPRAY ACLARADO NATURAL BEAUTY TOUCH X 150 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.4085128562166872;1
20100052050;284635;NDEO SPRAY FW ACLARADO NATURAL 150ML;UNIDAD;15.9961;28233;DESODORANTE NIVEA SPRAY CLEAR INVISIBLE B & W SILKY MOOTH X150ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3316149126850703;2
20100052050;284635;NDEO SPRAY FW ACLARADO NATURAL 150ML;UNIDAD;15.9961;48580;DESODORANTE NIVEA SPRAY B&W INVISIBLE FRESH MEN ANTIBACTERIAL 150 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.33025587929185046;3
20100052050;283700;BO-HSP PARCHE ARNICA 566;UNIDAD;0.0;48478;PARCHE HANSAPLAST ARNICA CUTANEO 12 X 18 CM;HANSAPLAST;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.3879525722558011;1
20100052050;283700;BO-HSP PARCHE ARNICA 566;UNIDAD;0.0;52022;PARCHE HANSAPLAST LEON TERMICO CON CAPSAICINA 12 X 18 CM;HANSAPLAST;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.28306280913273296;2
20100052050;283700;BO-HSP PARCHE ARNICA 566;UNIDAD;0.0;17457;SOPAS NISSIN CUP NOODLES POLLO 2.25 oz/64 GR.;NISSIN;INSTANTANEOS;UNIDAD;1.0;ALTERNATIVA;0.23984129481122107;3
20100052050;284958;BO-NIV DEO SPRAY FW  STRESS PROTECT 150ML;UNIDAD;0.0;34164;DESODORANTE NIVEA SPRAY BLACK&WHIT PWR 150 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.36911331574358014;1
20100052050;284958;BO-NIV DEO SPRAY FW  STRESS PROTECT 150ML;UNIDAD;0.0;52599;DESODORANTE NIVEA SPRAY BLACK&WHITE INVISIBLE 150 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.36844811164110647;2
20100052050;284958;BO-NIV DEO SPRAY FW  STRESS PROTECT 150ML;UNIDAD;0.0;26847;DESODORANTE NIVEA SPRAY ACLARADO NATURAL BEAUTY TOUCH X 150 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.36618916850892286;3
20100052050;284618;BO-NDEO ROLL ON EXTR ACLARANTE VIDRIO 40ML;UNIDAD;0.0;51183;DESODORANTE NIVEA ROLL ON EXTRA ACLARANTE VIDRIO 40 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.5286241716610742;1
20100052050;284618;BO-NDEO ROLL ON EXTR ACLARANTE VIDRIO 40ML;UNIDAD;0.0;22062;DESODORANTE NIVEA STICK PROTECT & CARE 43 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.2607501721990767;2
20100052050;284618;BO-NDEO ROLL ON EXTR ACLARANTE VIDRIO 40ML;UNIDAD;0.0;17093;DESODORANTE NIVEA STICK FOR MEN BLACK & WHITE 43 GR.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.2432384731987699;3
20100052050;275211;DUREX PLAY LUBRICANTE CEREZAS X 50 G;UNIDAD;16.1542;21610;GEL DUREX LUBRICANTE PLAY CEREZAS DE PASION 50 ML;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.7394835490514907;1
20100052050;275211;DUREX PLAY LUBRICANTE CEREZAS X 50 G;UNIDAD;16.1542;51343;CEPILLO SONIC + PASTA 50 GR;;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.4372264683470293;2
20100052050;275211;DUREX PLAY LUBRICANTE CEREZAS X 50 G;UNIDAD;16.1542;51342;CEPILLO STITCH + PASTA 50 GR;;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.4371515674743653;3
20100052050;284625;NP NDEO SPRAY FM SENSITIVE PROTECT 150ML;UNIDAD;15.9961;28233;DESODORANTE NIVEA SPRAY CLEAR INVISIBLE B & W SILKY MOOTH X150ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.3272200563032247;1
20100052050;284625;NP NDEO SPRAY FM SENSITIVE PROTECT 150ML;UNIDAD;15.9961;48580;DESODORANTE NIVEA SPRAY B&W INVISIBLE FRESH MEN ANTIBACTERIAL 150 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3254167766561847;2
20100052050;284625;NP NDEO SPRAY FM SENSITIVE PROTECT 150ML;UNIDAD;15.9961;52599;DESODORANTE NIVEA SPRAY BLACK&WHITE INVISIBLE 150 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3222316328184291;3
20100052050;284917;NV DEO SENSITIVE PROTECT BARRA 54GR;UNIDAD;13.9115;48180;DESODORANTE NIVEA DEO ACLARADO NATURAL BARRA 54 GR;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.34101555798804617;1
20100052050;284917;NV DEO SENSITIVE PROTECT BARRA 54GR;UNIDAD;13.9115;48179;DESODORANTE NIVEA DEO B&W INVISIBLE CLEAR BARRA 54 GR;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.32638254003693506;2
20100052050;284917;NV DEO SENSITIVE PROTECT BARRA 54GR;UNIDAD;13.9115;48178;DESODORANTE NIVEA DEO PEARL & BEAUTY BARRA 54 GR;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.29068858076847953;3
20100052050;225697;COLONIA LOL X 140 ML;UNIDAD;6.732;42124;COLONIA LOL SPRAY 140 ML;LOL;BEBES;UNIDAD;1.0;TENTATIVO;0.8478566121794873;1
20100052050;225697;COLONIA LOL X 140 ML;UNIDAD;6.732;48105;COLONIA UNICORNIO 140 ML;_;BEBES;UNIDAD;1.0;ALTERNATIVA;0.6413295475143234;2
20100052050;225697;COLONIA LOL X 140 ML;UNIDAD;6.732;30369;COLONIA PAW PATROL SKYE 140 ML;PAW PATROL;BEBES;UNIDAD;1.0;ALTERNATIVA;0.598779954095459;3
20100052050;284735;NDEO ROLL ON FW INVIS. B&W CLEAR 50ML;UNIDAD;14.2886;32569;DESODORANTE NIVEA ROLL ON BLACK & WHITE CLEAR 50 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.3775526283767567;1
20100052050;284735;NDEO ROLL ON FW INVIS. B&W CLEAR 50ML;UNIDAD;14.2886;49277;DESODORANTE NIVEA DEO ROLL ON SILKY 50 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3352396227472966;2
20100052050;284735;NDEO ROLL ON FW INVIS. B&W CLEAR 50ML;UNIDAD;14.2886;27717;DESODORANTE NIVEA SENSITIVE PROTEC 0% ALCOHOL ROLL ON 50 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3081064178590963;3
20100052050;284712;NDEO ROLL ON FW PEARL & BEAUTY 50ML;UNIDAD;14.2886;9609;DESODORANTE NIVEA ROLL ON PEARL & BEAUTY 50 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.4147757109656914;1
20100052050;284712;NDEO ROLL ON FW PEARL & BEAUTY 50ML;UNIDAD;14.2886;48698;DESODORANTE NIVEA ROLL ON WITH BEAUTY TOUCH 50 ML.;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.3558814419894051;2
20100052050;284712;NDEO ROLL ON FW PEARL & BEAUTY 50ML;UNIDAD;14.2886;49277;DESODORANTE NIVEA DEO ROLL ON SILKY 50 ML;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.337100524946647;3
20100052050;275231;DUREX LUBRICANTE NATURALS H2O 100ML;UNIDAD;26.8714;46430;GEL DUREX LUBRICANTE NATURALS H2O 100 ML;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.9149445160874802;1
20100052050;275231;DUREX LUBRICANTE NATURALS H2O 100ML;UNIDAD;26.8714;21610;GEL DUREX LUBRICANTE PLAY CEREZAS DE PASION 50 ML;DUREX;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.48792535695431266;2
20100052050;275231;DUREX LUBRICANTE NATURALS H2O 100ML;UNIDAD;26.8714;46431;GEL KY LUBRICANTE 100 GR;KY;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.4521977016799293;3
20100052050;283701;BO-BDF HSP PARCHE LEON TERMICO CAPSICO;UNIDAD;0.0;52022;PARCHE HANSAPLAST LEON TERMICO CON CAPSAICINA 12 X 18 CM;HANSAPLAST;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.3594984983392332;1
20100052050;283701;BO-BDF HSP PARCHE LEON TERMICO CAPSICO;UNIDAD;0.0;48478;PARCHE HANSAPLAST ARNICA CUTANEO 12 X 18 CM;HANSAPLAST;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.2799745181942479;2
20100052050;283701;BO-BDF HSP PARCHE LEON TERMICO CAPSICO;UNIDAD;0.0;17754;SOPAS NISSIN CUP NOODLES POLLO PICANTE 2.25 oz/64 GR.;NISSIN;INSTANTANEOS;UNIDAD;1.0;ALTERNATIVA;0.2405855997398413;3
20100052050;288759;BO-NIVEA MEN DEEP STICK 50ML;UNIDAD;0.0;52922;DESODORANTE NIVEA MEN DEEP DARKWOOD 50 ML / 54 GR;NIVEA;CUIDADO PERSONAL;UNIDAD;1.0;TENTATIVO;0.45426851093912135;1
